Layer,Attack_type,percentage_of_weights_flipped,number_of_weights_flipped,Model_loss
backbone.layers.45.mixer.D,Magnitude,0.001,0,2.8569481670856476
backbone.layers.45.mixer.D,Magnitude,0.01,0,2.8569481670856476
backbone.layers.45.mixer.D,Magnitude,0.1,4,2.8571249855061374
backbone.layers.45.mixer.D,Magnitude,1.0,40,2.856831273684899
backbone.layers.45.mixer.D,Magnitude,5.0,204,2.8566485941410065
backbone.layers.45.mixer.D,Magnitude,10.0,409,2.856779566655556
backbone.layers.45.mixer.D,Magnitude,50.0,2048,2.8569170174499354
backbone.layers.45.mixer.D,Gradient,0.001,0,2.8569481670856476
backbone.layers.45.mixer.D,Gradient,0.01,0,2.8569481670856476
backbone.layers.45.mixer.D,Gradient,0.1,4,2.8569540828466415
backbone.layers.45.mixer.D,Gradient,1.0,40,2.857249037673076
backbone.layers.45.mixer.D,Gradient,5.0,204,2.8567956586678824
backbone.layers.45.mixer.D,Gradient,10.0,409,2.8568654569486776
backbone.layers.45.mixer.D,Gradient,50.0,2048,2.8565393512447677
backbone.layers.45.mixer.D,Hybrid,0.001,0,2.8569481670856476
backbone.layers.45.mixer.D,Hybrid,0.01,0,2.8569481670856476
backbone.layers.45.mixer.D,Hybrid,0.1,4,2.857257859160503
backbone.layers.45.mixer.D,Hybrid,1.0,40,2.8568060336013636
backbone.layers.45.mixer.D,Hybrid,5.0,204,2.8568872635563216
backbone.layers.45.mixer.D,Hybrid,10.0,409,2.8566692608098188
backbone.layers.45.mixer.D,Hybrid,50.0,2048,2.8570990872879825
backbone.layers.45.mixer.conv1d.weight,Magnitude,0.001,0,2.8569481670856476
backbone.layers.45.mixer.conv1d.weight,Magnitude,0.01,1,2.857234581063191
backbone.layers.45.mixer.conv1d.weight,Magnitude,0.1,16,2.8668395777543387
backbone.layers.45.mixer.conv1d.weight,Magnitude,1.0,163,2.9192618330319724
backbone.layers.45.mixer.conv1d.weight,Magnitude,5.0,819,3.0748972271879516
backbone.layers.45.mixer.conv1d.weight,Magnitude,10.0,1638,3.2850323915481567
backbone.layers.45.mixer.conv1d.weight,Magnitude,50.0,8192,4.3649210929870605
backbone.layers.45.mixer.conv1d.weight,Gradient,0.001,0,2.8569481670856476
backbone.layers.45.mixer.conv1d.weight,Gradient,0.01,1,2.8605498050649962
backbone.layers.45.mixer.conv1d.weight,Gradient,0.1,16,2.859714549034834
backbone.layers.45.mixer.conv1d.weight,Gradient,1.0,163,2.982923870285352
backbone.layers.45.mixer.conv1d.weight,Gradient,5.0,819,3.033546756953001
backbone.layers.45.mixer.conv1d.weight,Gradient,10.0,1638,3.1500641964375973
backbone.layers.45.mixer.conv1d.weight,Gradient,50.0,8192,3.6264364197850227
backbone.layers.45.mixer.conv1d.weight,Hybrid,0.001,0,2.8569481670856476
backbone.layers.45.mixer.conv1d.weight,Hybrid,0.01,1,2.8605498050649962
backbone.layers.45.mixer.conv1d.weight,Hybrid,0.1,16,2.8693650104105473
backbone.layers.45.mixer.conv1d.weight,Hybrid,1.0,163,2.920111404110988
backbone.layers.45.mixer.conv1d.weight,Hybrid,5.0,819,3.075558970371882
backbone.layers.45.mixer.conv1d.weight,Hybrid,10.0,1638,3.2879617574314275
backbone.layers.45.mixer.conv1d.weight,Hybrid,50.0,8192,4.364721300701301
backbone.layers.45.mixer.conv1d.bias,Magnitude,0.001,0,2.8569481670856476
backbone.layers.45.mixer.conv1d.bias,Magnitude,0.01,0,2.8569481670856476
backbone.layers.45.mixer.conv1d.bias,Magnitude,0.1,4,2.8989424308141074
backbone.layers.45.mixer.conv1d.bias,Magnitude,1.0,40,3.123811478416125
backbone.layers.45.mixer.conv1d.bias,Magnitude,5.0,204,3.060503670324882
backbone.layers.45.mixer.conv1d.bias,Magnitude,10.0,409,3.1643092334270477
backbone.layers.45.mixer.conv1d.bias,Magnitude,50.0,2048,4.854180480043094
backbone.layers.45.mixer.conv1d.bias,Gradient,0.001,0,2.8569481670856476
backbone.layers.45.mixer.conv1d.bias,Gradient,0.01,0,2.8569481670856476
backbone.layers.45.mixer.conv1d.bias,Gradient,0.1,4,2.8597424750526748
backbone.layers.45.mixer.conv1d.bias,Gradient,1.0,40,2.897370394319296
backbone.layers.45.mixer.conv1d.bias,Gradient,5.0,204,3.0154926478862762
backbone.layers.45.mixer.conv1d.bias,Gradient,10.0,409,3.0544686230520406
backbone.layers.45.mixer.conv1d.bias,Gradient,50.0,2048,3.0602083715299764
backbone.layers.45.mixer.conv1d.bias,Hybrid,0.001,0,2.8569481670856476
backbone.layers.45.mixer.conv1d.bias,Hybrid,0.01,0,2.8569481670856476
backbone.layers.45.mixer.conv1d.bias,Hybrid,0.1,4,2.884111834069093
backbone.layers.45.mixer.conv1d.bias,Hybrid,1.0,40,3.122839187582334
backbone.layers.45.mixer.conv1d.bias,Hybrid,5.0,204,3.0612053064008555
backbone.layers.45.mixer.conv1d.bias,Hybrid,10.0,409,3.1559741720557213
backbone.layers.45.mixer.conv1d.bias,Hybrid,50.0,2048,4.888041466474533
backbone.layers.45.mixer.in_proj.weight,Magnitude,0.001,167,2.8521782097717128
backbone.layers.45.mixer.in_proj.weight,Magnitude,0.01,1677,2.847821842879057
backbone.layers.45.mixer.in_proj.weight,Magnitude,0.1,16777,2.895461139579614
backbone.layers.45.mixer.in_proj.weight,Magnitude,1.0,167772,2.9779728427529335
backbone.layers.45.mixer.in_proj.weight,Magnitude,5.0,838860,6.181601857145627
backbone.layers.45.mixer.in_proj.weight,Magnitude,10.0,1677721,13.03207732240359
backbone.layers.45.mixer.in_proj.weight,Magnitude,50.0,8388608,55.712099969387054
backbone.layers.45.mixer.in_proj.weight,Gradient,0.001,167,2.863932028412819
backbone.layers.45.mixer.in_proj.weight,Gradient,0.01,1677,2.8634582770367465
backbone.layers.45.mixer.in_proj.weight,Gradient,0.1,16777,2.8909063674509525
backbone.layers.45.mixer.in_proj.weight,Gradient,1.0,167772,3.5197190394004187
backbone.layers.45.mixer.in_proj.weight,Gradient,5.0,838860,4.88826472312212
backbone.layers.45.mixer.in_proj.weight,Gradient,10.0,1677721,6.863680049777031
backbone.layers.45.mixer.in_proj.weight,Gradient,50.0,8388608,68.40694328149159
backbone.layers.45.mixer.in_proj.weight,Hybrid,0.001,167,2.8645208552479744
backbone.layers.45.mixer.in_proj.weight,Hybrid,0.01,1677,2.853050772100687
backbone.layers.45.mixer.in_proj.weight,Hybrid,0.1,16777,2.8950149826705456
backbone.layers.45.mixer.in_proj.weight,Hybrid,1.0,167772,2.9778565131127834
backbone.layers.45.mixer.in_proj.weight,Hybrid,5.0,838860,6.128063107530276
backbone.layers.45.mixer.in_proj.weight,Hybrid,10.0,1677721,13.476994176705679
backbone.layers.45.mixer.in_proj.weight,Hybrid,50.0,8388608,55.53214557965597
backbone.layers.45.mixer.x_proj.weight,Magnitude,0.001,6,2.8573212921619415
backbone.layers.45.mixer.x_proj.weight,Magnitude,0.01,65,2.8564683062334857
backbone.layers.45.mixer.x_proj.weight,Magnitude,0.1,655,2.897183241943518
backbone.layers.45.mixer.x_proj.weight,Magnitude,1.0,6553,2.9763335982958474
backbone.layers.45.mixer.x_proj.weight,Magnitude,5.0,32768,3.049775429069996
backbone.layers.45.mixer.x_proj.weight,Magnitude,10.0,65536,3.04330779487888
backbone.layers.45.mixer.x_proj.weight,Magnitude,50.0,327680,3.016131728887558
backbone.layers.45.mixer.x_proj.weight,Gradient,0.001,6,2.856974488745133
backbone.layers.45.mixer.x_proj.weight,Gradient,0.01,65,2.856721262137095
backbone.layers.45.mixer.x_proj.weight,Gradient,0.1,655,2.8572221733629704
backbone.layers.45.mixer.x_proj.weight,Gradient,1.0,6553,3.1607401072978973
backbone.layers.45.mixer.x_proj.weight,Gradient,5.0,32768,3.011943065871795
backbone.layers.45.mixer.x_proj.weight,Gradient,10.0,65536,2.979933990786473
backbone.layers.45.mixer.x_proj.weight,Gradient,50.0,327680,3.008668392896652
backbone.layers.45.mixer.x_proj.weight,Hybrid,0.001,6,2.857041899114847
backbone.layers.45.mixer.x_proj.weight,Hybrid,0.01,65,2.8555244406064353
backbone.layers.45.mixer.x_proj.weight,Hybrid,0.1,655,2.8888139948248863
backbone.layers.45.mixer.x_proj.weight,Hybrid,1.0,6553,2.9794816747307777
backbone.layers.45.mixer.x_proj.weight,Hybrid,5.0,32768,3.0502168449262776
backbone.layers.45.mixer.x_proj.weight,Hybrid,10.0,65536,3.043045705805222
backbone.layers.45.mixer.x_proj.weight,Hybrid,50.0,327680,3.0158569452663264
backbone.layers.45.mixer.dt_proj.weight,Magnitude,0.001,5,2.8568980184694133
backbone.layers.45.mixer.dt_proj.weight,Magnitude,0.01,52,2.8573632972935834
backbone.layers.45.mixer.dt_proj.weight,Magnitude,0.1,524,2.8574262584249177
backbone.layers.45.mixer.dt_proj.weight,Magnitude,1.0,5242,2.863060712814331
backbone.layers.45.mixer.dt_proj.weight,Magnitude,5.0,26214,2.864163648337126
backbone.layers.45.mixer.dt_proj.weight,Magnitude,10.0,52428,2.89017986257871
backbone.layers.45.mixer.dt_proj.weight,Magnitude,50.0,262144,3.0006228648126125
backbone.layers.45.mixer.dt_proj.weight,Gradient,0.001,5,2.8590047918260098
backbone.layers.45.mixer.dt_proj.weight,Gradient,0.01,52,2.8597513201336064
backbone.layers.45.mixer.dt_proj.weight,Gradient,0.1,524,2.8735560129086175
backbone.layers.45.mixer.dt_proj.weight,Gradient,1.0,5242,2.899516782412926
backbone.layers.45.mixer.dt_proj.weight,Gradient,5.0,26214,2.9316690638661385
backbone.layers.45.mixer.dt_proj.weight,Gradient,10.0,52428,2.9518530865510306
backbone.layers.45.mixer.dt_proj.weight,Gradient,50.0,262144,3.016691335787376
backbone.layers.45.mixer.dt_proj.weight,Hybrid,0.001,5,2.8585670379300914
backbone.layers.45.mixer.dt_proj.weight,Hybrid,0.01,52,2.8597596970697245
backbone.layers.45.mixer.dt_proj.weight,Hybrid,0.1,524,2.86023602510492
backbone.layers.45.mixer.dt_proj.weight,Hybrid,1.0,5242,2.8657644937435784
backbone.layers.45.mixer.dt_proj.weight,Hybrid,5.0,26214,2.866297389070193
backbone.layers.45.mixer.dt_proj.weight,Hybrid,10.0,52428,2.8909121863543987
backbone.layers.45.mixer.dt_proj.weight,Hybrid,50.0,262144,3.000681464870771
backbone.layers.45.mixer.dt_proj.bias,Magnitude,0.001,0,2.8569481670856476
backbone.layers.45.mixer.dt_proj.bias,Magnitude,0.01,0,2.8569481670856476
backbone.layers.45.mixer.dt_proj.bias,Magnitude,0.1,4,4.64254937817653
backbone.layers.45.mixer.dt_proj.bias,Magnitude,1.0,40,16.67811022202174
backbone.layers.45.mixer.dt_proj.bias,Magnitude,5.0,204,19.946179151535034
backbone.layers.45.mixer.dt_proj.bias,Magnitude,10.0,409,21.023939728736877
backbone.layers.45.mixer.dt_proj.bias,Magnitude,50.0,2048,25.318983534971874
backbone.layers.45.mixer.dt_proj.bias,Gradient,0.001,0,2.8569481670856476
backbone.layers.45.mixer.dt_proj.bias,Gradient,0.01,0,2.8569481670856476
backbone.layers.45.mixer.dt_proj.bias,Gradient,0.1,4,3.177734771122535
backbone.layers.45.mixer.dt_proj.bias,Gradient,1.0,40,14.228502467274666
backbone.layers.45.mixer.dt_proj.bias,Gradient,5.0,204,17.906099061171215
backbone.layers.45.mixer.dt_proj.bias,Gradient,10.0,409,18.947749977310497
backbone.layers.45.mixer.dt_proj.bias,Gradient,50.0,2048,19.775833795468014
backbone.layers.45.mixer.dt_proj.bias,Hybrid,0.001,0,2.8569481670856476
backbone.layers.45.mixer.dt_proj.bias,Hybrid,0.01,0,2.8569481670856476
backbone.layers.45.mixer.dt_proj.bias,Hybrid,0.1,4,4.886623725295067
backbone.layers.45.mixer.dt_proj.bias,Hybrid,1.0,40,17.028516054153442
backbone.layers.45.mixer.dt_proj.bias,Hybrid,5.0,204,20.28447252511978
backbone.layers.45.mixer.dt_proj.bias,Hybrid,10.0,409,21.41551050543785
backbone.layers.45.mixer.dt_proj.bias,Hybrid,50.0,2048,25.989762624104817
backbone.layers.45.mixer.out_proj.weight,Magnitude,0.001,83,2.8526647351682186
backbone.layers.45.mixer.out_proj.weight,Magnitude,0.01,838,2.8531551025807858
backbone.layers.45.mixer.out_proj.weight,Magnitude,0.1,8388,2.875518328199784
backbone.layers.45.mixer.out_proj.weight,Magnitude,1.0,83886,2.9231329982479415
backbone.layers.45.mixer.out_proj.weight,Magnitude,5.0,419430,3.0577066044012704
backbone.layers.45.mixer.out_proj.weight,Magnitude,10.0,838860,3.192087938388189
backbone.layers.45.mixer.out_proj.weight,Magnitude,50.0,4194304,3.62817145884037
backbone.layers.45.mixer.out_proj.weight,Gradient,0.001,83,2.858040254563093
backbone.layers.45.mixer.out_proj.weight,Gradient,0.01,838,2.8600259758532047
backbone.layers.45.mixer.out_proj.weight,Gradient,0.1,8388,2.863157819956541
backbone.layers.45.mixer.out_proj.weight,Gradient,1.0,83886,2.8714363239705563
backbone.layers.45.mixer.out_proj.weight,Gradient,5.0,419430,2.901716956247886
backbone.layers.45.mixer.out_proj.weight,Gradient,10.0,838860,2.987552153567473
backbone.layers.45.mixer.out_proj.weight,Gradient,50.0,4194304,3.348806668072939
backbone.layers.45.mixer.out_proj.weight,Hybrid,0.001,83,2.858537569642067
backbone.layers.45.mixer.out_proj.weight,Hybrid,0.01,838,2.852322323868672
backbone.layers.45.mixer.out_proj.weight,Hybrid,0.1,8388,2.8776265643537045
backbone.layers.45.mixer.out_proj.weight,Hybrid,1.0,83886,2.922660826394955
backbone.layers.45.mixer.out_proj.weight,Hybrid,5.0,419430,3.0591205656528473
backbone.layers.45.mixer.out_proj.weight,Hybrid,10.0,838860,3.188835121691227
backbone.layers.45.mixer.out_proj.weight,Hybrid,50.0,4194304,3.635002409418424
backbone.layers.46.norm.weight,Magnitude,0.001,0,2.8569481670856476
backbone.layers.46.norm.weight,Magnitude,0.01,0,2.8569481670856476
backbone.layers.46.norm.weight,Magnitude,0.1,2,2.9705094459156194
backbone.layers.46.norm.weight,Magnitude,1.0,20,3.1481990007062755
backbone.layers.46.norm.weight,Magnitude,5.0,102,3.557635884732008
backbone.layers.46.norm.weight,Magnitude,10.0,204,4.265200826028983
backbone.layers.46.norm.weight,Magnitude,50.0,1024,9.876798465847969
backbone.layers.46.norm.weight,Gradient,0.001,0,2.8569481670856476
backbone.layers.46.norm.weight,Gradient,0.01,0,2.8569481670856476
backbone.layers.46.norm.weight,Gradient,0.1,2,2.866184275597334
backbone.layers.46.norm.weight,Gradient,1.0,20,84.12776799996693
backbone.layers.46.norm.weight,Gradient,5.0,102,78.74911348025005
backbone.layers.46.norm.weight,Gradient,10.0,204,96.46235267321269
backbone.layers.46.norm.weight,Gradient,50.0,1024,129.87222019831339
backbone.layers.46.norm.weight,Hybrid,0.001,0,2.8569481670856476
backbone.layers.46.norm.weight,Hybrid,0.01,0,2.8569481670856476
backbone.layers.46.norm.weight,Hybrid,0.1,2,2.9705094459156194
backbone.layers.46.norm.weight,Hybrid,1.0,20,3.208254601806402
backbone.layers.46.norm.weight,Hybrid,5.0,102,3.9795765802264214
backbone.layers.46.norm.weight,Hybrid,10.0,204,129.73269176483154
backbone.layers.46.norm.weight,Hybrid,50.0,1024,144.35987854003906
backbone.layers.46.mixer.A_log,Magnitude,0.001,0,2.8569481670856476
backbone.layers.46.mixer.A_log,Magnitude,0.01,6,2.9113589599728584
backbone.layers.46.mixer.A_log,Magnitude,0.1,65,14.673940673470497
backbone.layers.46.mixer.A_log,Magnitude,1.0,655,21.52912137657404
backbone.layers.46.mixer.A_log,Magnitude,5.0,3276,18.280651790400345
backbone.layers.46.mixer.A_log,Magnitude,10.0,6553,18.960890372594196
backbone.layers.46.mixer.A_log,Magnitude,50.0,32768,25.31539577494065
backbone.layers.46.mixer.A_log,Gradient,0.001,0,2.8569481670856476
backbone.layers.46.mixer.A_log,Gradient,0.01,6,2.857976023107767
backbone.layers.46.mixer.A_log,Gradient,0.1,65,3.9523012787103653
backbone.layers.46.mixer.A_log,Gradient,1.0,655,16.180571384727955
backbone.layers.46.mixer.A_log,Gradient,5.0,3276,30.069182991981506
backbone.layers.46.mixer.A_log,Gradient,10.0,6553,33.7924846286575
backbone.layers.46.mixer.A_log,Gradient,50.0,32768,35.05446364233891
backbone.layers.46.mixer.A_log,Hybrid,0.001,0,2.8569481670856476
backbone.layers.46.mixer.A_log,Hybrid,0.01,6,2.858934957534075
backbone.layers.46.mixer.A_log,Hybrid,0.1,65,14.53949777285258
backbone.layers.46.mixer.A_log,Hybrid,1.0,655,21.62359470377366
backbone.layers.46.mixer.A_log,Hybrid,5.0,3276,18.347674446801346
backbone.layers.46.mixer.A_log,Hybrid,10.0,6553,19.98077941685915
backbone.layers.46.mixer.A_log,Hybrid,50.0,32768,25.23298477878173
backbone.layers.46.mixer.D,Magnitude,0.001,0,2.8569481670856476
backbone.layers.46.mixer.D,Magnitude,0.01,0,2.8569481670856476
backbone.layers.46.mixer.D,Magnitude,0.1,4,2.8571838637193046
backbone.layers.46.mixer.D,Magnitude,1.0,40,2.856953905274471
backbone.layers.46.mixer.D,Magnitude,5.0,204,2.8571352461973825
backbone.layers.46.mixer.D,Magnitude,10.0,409,2.8571287021040916
backbone.layers.46.mixer.D,Magnitude,50.0,2048,2.8568800476690135
backbone.layers.46.mixer.D,Gradient,0.001,0,2.8569481670856476
backbone.layers.46.mixer.D,Gradient,0.01,0,2.8569481670856476
backbone.layers.46.mixer.D,Gradient,0.1,4,2.856972393890222
backbone.layers.46.mixer.D,Gradient,1.0,40,2.8574910225967565
backbone.layers.46.mixer.D,Gradient,5.0,204,2.8570401879648366
backbone.layers.46.mixer.D,Gradient,10.0,409,2.8566759303212166
backbone.layers.46.mixer.D,Gradient,50.0,2048,2.856643663098415
backbone.layers.46.mixer.D,Hybrid,0.001,0,2.8569481670856476
backbone.layers.46.mixer.D,Hybrid,0.01,0,2.8569481670856476
backbone.layers.46.mixer.D,Hybrid,0.1,4,2.8571795833607516
backbone.layers.46.mixer.D,Hybrid,1.0,40,2.856978438794613
backbone.layers.46.mixer.D,Hybrid,5.0,204,2.8572093260784945
backbone.layers.46.mixer.D,Hybrid,10.0,409,2.8566577583551407
backbone.layers.46.mixer.D,Hybrid,50.0,2048,2.8563293690482774
backbone.layers.46.mixer.conv1d.weight,Magnitude,0.001,0,2.8569481670856476
backbone.layers.46.mixer.conv1d.weight,Magnitude,0.01,1,2.855405339350303
backbone.layers.46.mixer.conv1d.weight,Magnitude,0.1,16,2.8855306866268315
backbone.layers.46.mixer.conv1d.weight,Magnitude,1.0,163,2.986943085988363
backbone.layers.46.mixer.conv1d.weight,Magnitude,5.0,819,3.3019010089337826
backbone.layers.46.mixer.conv1d.weight,Magnitude,10.0,1638,3.8760868857304254
backbone.layers.46.mixer.conv1d.weight,Magnitude,50.0,8192,6.524832874536514
backbone.layers.46.mixer.conv1d.weight,Gradient,0.001,0,2.8569481670856476
backbone.layers.46.mixer.conv1d.weight,Gradient,0.01,1,2.859602698435386
backbone.layers.46.mixer.conv1d.weight,Gradient,0.1,16,2.859254830827316
backbone.layers.46.mixer.conv1d.weight,Gradient,1.0,163,2.9301969707012177
backbone.layers.46.mixer.conv1d.weight,Gradient,5.0,819,3.0909691862761974
backbone.layers.46.mixer.conv1d.weight,Gradient,10.0,1638,3.153740108013153
backbone.layers.46.mixer.conv1d.weight,Gradient,50.0,8192,4.66468762109677
backbone.layers.46.mixer.conv1d.weight,Hybrid,0.001,0,2.8569481670856476
backbone.layers.46.mixer.conv1d.weight,Hybrid,0.01,1,2.859602698435386
backbone.layers.46.mixer.conv1d.weight,Hybrid,0.1,16,2.8751941149433455
backbone.layers.46.mixer.conv1d.weight,Hybrid,1.0,163,3.0145413416127362
backbone.layers.46.mixer.conv1d.weight,Hybrid,5.0,819,3.3243017507096133
backbone.layers.46.mixer.conv1d.weight,Hybrid,10.0,1638,4.125320189942916
backbone.layers.46.mixer.conv1d.weight,Hybrid,50.0,8192,6.495308404167493
backbone.layers.46.mixer.conv1d.bias,Magnitude,0.001,0,2.8569481670856476
backbone.layers.46.mixer.conv1d.bias,Magnitude,0.01,0,2.8569481670856476
backbone.layers.46.mixer.conv1d.bias,Magnitude,0.1,4,2.8607460856437683
backbone.layers.46.mixer.conv1d.bias,Magnitude,1.0,40,3.093873826165994
backbone.layers.46.mixer.conv1d.bias,Magnitude,5.0,204,3.0709982700645924
backbone.layers.46.mixer.conv1d.bias,Magnitude,10.0,409,3.0577046113709607
backbone.layers.46.mixer.conv1d.bias,Magnitude,50.0,2048,3.2088961402575173
backbone.layers.46.mixer.conv1d.bias,Gradient,0.001,0,2.8569481670856476
backbone.layers.46.mixer.conv1d.bias,Gradient,0.01,0,2.8569481670856476
backbone.layers.46.mixer.conv1d.bias,Gradient,0.1,4,2.8541956382493177
backbone.layers.46.mixer.conv1d.bias,Gradient,1.0,40,2.9503408558666706
backbone.layers.46.mixer.conv1d.bias,Gradient,5.0,204,3.042238721003135
backbone.layers.46.mixer.conv1d.bias,Gradient,10.0,409,3.0736600446204343
backbone.layers.46.mixer.conv1d.bias,Gradient,50.0,2048,3.08368814488252
backbone.layers.46.mixer.conv1d.bias,Hybrid,0.001,0,2.8569481670856476
backbone.layers.46.mixer.conv1d.bias,Hybrid,0.01,0,2.8569481670856476
backbone.layers.46.mixer.conv1d.bias,Hybrid,0.1,4,2.8634677194058895
backbone.layers.46.mixer.conv1d.bias,Hybrid,1.0,40,3.079737371454636
backbone.layers.46.mixer.conv1d.bias,Hybrid,5.0,204,3.0724940225481987
backbone.layers.46.mixer.conv1d.bias,Hybrid,10.0,409,3.0566310162345567
backbone.layers.46.mixer.conv1d.bias,Hybrid,50.0,2048,3.2056925669312477
backbone.layers.46.mixer.in_proj.weight,Magnitude,0.001,167,2.887974896778663
backbone.layers.46.mixer.in_proj.weight,Magnitude,0.01,1677,2.91498830417792
backbone.layers.46.mixer.in_proj.weight,Magnitude,0.1,16777,2.920774795114994
backbone.layers.46.mixer.in_proj.weight,Magnitude,1.0,167772,2.9989399140079818
